title,rent_type,district,sub_district,community,area,orientation,bedrooms,living_rooms,bathrooms,tags,platform,price
整租·碧桂园小区二区 3室2厅 南/北,整租,房山,长阳,碧桂园小区二区,110.46,110.46㎡,3.0,2.0,1.0,官方核验,链家,3000
整租·华威北里 2室1厅 西南,整租,朝阳,潘家园,华威北里,73.53,73.53㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,6360
整租·安华西里社区 2室1厅 南/北,整租,朝阳,安贞,安华西里社区,55.0,55.00㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,5100
整租·领行国际 2室1厅 西,整租,东城,广渠门,领行国际,106.08,106.08㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,9000
整租·蓝岸丽舍五期 4室2厅 东/南/西/北,整租,顺义,顺义其它,蓝岸丽舍五期,267.59,267.59㎡,4.0,2.0,4.0,官方核验,链家,8000
整租·松榆西里 2室1厅 南/北,整租,朝阳,潘家园,松榆西里,60.0,60.00㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,4500
整租·水色时光五区 2室2厅 南/北,整租,顺义,顺义其它,水色时光五区,108.0,108.00㎡,2.0,2.0,1.0,官方核验|集中供暖,链家,2800
整租·中关村南大街48号 4室1厅 南,整租,海淀,白石桥,中关村南大街48号,137.7,137.70㎡,4.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,14500
整租·鸿博家园二期D区 1室1厅 南,整租,朝阳,小红门,鸿博家园二期D区,54.1,朝阳-小红门-鸿博家园二期D区,1.0,1.0,1.0,公寓|精装|押一付一|随时看房,自如,4430
整租·中国铁建国际城 2室1厅 南,整租,朝阳,北苑,中国铁建国际城,91.47,91.47㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,8000
整租·小康家园 3室1厅 南/北,整租,北京经济技术开发区,亦庄,小康家园,104.0,104.00㎡,3.0,1.0,1.0,官方核验|精装|集中供暖,链家,5600
整租·鼎恒中心 2室1厅 东,整租,丰台,七里庄,鼎恒中心,109.0,109.00㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖,链家,6500
整租·枣园北里 2室2厅 南/北,整租,大兴,枣园,枣园北里,72.25,72.25㎡,2.0,2.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,3400
整租·中建国际港 4室2厅 南/北,整租,大兴,枣园,中建国际港,153.64,153.64㎡,4.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间,链家,12000
整租·西山艺境7号院 5房间 南/北,整租,门头沟,大峪,西山艺境7号院,166.71,166.71㎡,,,,官方核验|精装|集中供暖|双卫生间,链家,7100
整租·新兴家园 2室1厅 东/西/北,整租,丰台,五里店,新兴家园,67.65,67.65㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,3800
整租·柳浪家园北里 1室1厅 西,整租,海淀,马连洼,柳浪家园北里,48.75,海淀-马连洼-柳浪家园北里,1.0,1.0,1.0,公寓|精装|押一付一|随时看房,自如,5330
整租·国风北京 3室2厅 西南,整租,朝阳,望京,国风北京,143.97,143.97㎡,3.0,2.0,2.0,官方核验|精装|双卫生间,链家,15000
整租·石门新居35号院 2室1厅 南,整租,朝阳,百子湾,石门新居35号院,85.9,朝阳-百子湾-石门新居35号院,2.0,1.0,1.0,公寓|月租|精装|押一付一|随时看房,自如,7590
整租·橙色年代 2室1厅 西,整租,海淀,六里桥,橙色年代,94.22,94.22㎡,2.0,1.0,1.0,官方核验|近地铁|随时看房,链家,7000
整租·西山华府禧园 1室1厅 南,整租,海淀,马连洼,西山华府禧园,43.75,海淀-马连洼-西山华府禧园,1.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一,自如,7330
整租·果园西小区 1室1厅 南,整租,通州,果园,果园西小区,62.46,62.46㎡,1.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,3430
整租·牛街西里 2室1厅 东南,整租,西城,牛街,牛街西里,61.2,61.20㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,6500
整租·熙红印 3室1厅 南/北,整租,大兴,西红门,熙红印,89.57,89.57㎡,3.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,7000
整租·民旺园 2室1厅 东/西,整租,东城,和平里,民旺园,55.54,55.54㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,5800
整租·景山财富中心 2房间 南,整租,石景山,古城,景山财富中心,60.0,60.00㎡,,,,官方核验|精装,链家,3600
整租·创新路2号院 3室2厅 南/北,整租,昌平,东关,创新路2号院,189.0,189.00㎡,3.0,2.0,2.0,官方核验|集中供暖|双卫生间,链家,7900
整租·复兴路46号院 2室1厅 东,整租,海淀,玉泉路,复兴路46号院,58.06,58.06㎡,2.0,1.0,1.0,公寓|月租|近地铁|精装|集中供暖|押一付一|随时看房,自如,6260
整租·电车厂宿舍 2室1厅 南/北,整租,海淀,小西天,电车厂宿舍,58.0,58.00㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,6500
整租·雪梨澳乡B区 2室2厅 南/北,整租,海淀,西三旗,雪梨澳乡B区,168.93,168.93㎡,2.0,2.0,2.0,官方核验|双卫生间,链家,20000
整租·小南庄社区 3室2厅 南/北,整租,海淀,苏州桥,小南庄社区,125.2,125.20㎡,3.0,2.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,13000
整租·双榆树北里 2室1厅 南,整租,海淀,双榆树,双榆树北里,54.3,54.30㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,8090
整租·建外soho东区 3室1厅 西/北,整租,朝阳,CBD,建外soho东区,162.11,162.11㎡,3.0,1.0,2.0,官方核验|近地铁|集中供暖|双卫生间,链家,16000
整租·花园小区 3室2厅 南/北,整租,密云,鼓楼街道,花园小区,132.0,132.00㎡,3.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间|随时看房,链家,2000
整租·李村东里 2室1厅 南,整租,东城,永定门,李村东里,57.5,57.50㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,6030
整租·彼岸香醍 5室3厅 跃层 南/北,整租,密云,溪翁庄镇,彼岸香醍,199.17,199.17㎡,5.0,3.0,3.0,官方核验|精装|集中供暖,链家,9500
整租·后现代城B区 3室1厅 南,整租,朝阳,大望路,后现代城B区,118.0,118.00㎡,3.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,8900
整租·海子角西里 3室1厅 南/北,整租,大兴,观音寺,海子角西里,104.82,104.82㎡,3.0,1.0,1.0,官方核验|精装|集中供暖,链家,4000
整租·西潞园一里 2室1厅 南/北,整租,房山,良乡,西潞园一里,59.4,59.40㎡,2.0,1.0,1.0,官方核验|集中供暖,链家,1800
整租·北潞冠家园 2室1厅 南/北,整租,房山,良乡,北潞冠家园,88.99,88.99㎡,2.0,1.0,1.0,官方核验,链家,2800
整租·月亮城堡 1室1厅 南/北,整租,通州,武夷花园,月亮城堡,102.12,102.12㎡,1.0,1.0,1.0,官方核验|精装|集中供暖,链家,4800
整租·亲亲我家 4室2厅 南/北,整租,大兴,旧宫,亲亲我家,181.56,181.56㎡,4.0,2.0,3.0,官方核验|精装|集中供暖|随时看房,链家,13000
整租·卢卡新天地 5房间 南/北,整租,昌平,立水桥,卢卡新天地,108.0,108.00㎡,,,,官方核验|近地铁|集中供暖,链家,15000
整租·龙熙顺景甲区 5室2厅 南/北,整租,大兴,大兴新机场,龙熙顺景甲区,211.88,211.88㎡,5.0,2.0,3.0,官方核验|精装,链家,6400
整租·华远裘马四季 4室2厅 东/南/北,整租,门头沟,大峪,华远裘马四季,191.0,191.00㎡,4.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间,链家,15000
整租·香江花园 5室2厅 复式 东/西,整租,朝阳,中央别墅区,香江花园,500.0,500.00㎡,5.0,2.0,4.0,官方核验|精装,链家,55000
整租·天龙华鹤 1房间 北,整租,丰台,科技园区,天龙华鹤,72.0,72.00㎡,,,,官方核验|精装|集中供暖|随时看房,链家,4700
整租·银河湾 2室1厅 南/北,整租,朝阳,酒仙桥,银河湾,100.0,100.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,15500
整租·远洋天著春秋二期 4室2厅 复式 南/北,整租,石景山,石景山其它,远洋天著春秋二期,325.0,325.00㎡,4.0,2.0,5.0,官方核验|集中供暖|随时看房,链家,30000
整租·碣石坪 2室1厅 东,整租,石景山,鲁谷,碣石坪,75.4,75.40㎡,2.0,1.0,1.0,官方核验|近地铁|精装,链家,5000
整租·鸿博家园F区二期 2室1厅 南,整租,朝阳,小红门,鸿博家园F区二期,75.68,朝阳-小红门-鸿博家园F区二期,2.0,1.0,1.0,公寓|精装|押一付一|随时看房,自如,4990
整租·玺萌鹏苑 3室2厅 东/南,整租,丰台,草桥,玺萌鹏苑,152.64,152.64㎡,3.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间,链家,14900
整租·信和嘉园 3室2厅 南/北,整租,西城,马连道,信和嘉园,139.31,139.31㎡,3.0,2.0,2.0,官方核验|双卫生间,链家,15500
整租·红庙北里 1室1厅 南,整租,朝阳,红庙,红庙北里,49.56,朝阳-红庙-红庙北里,1.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,5785
整租·梨园东里 1室1厅 南,整租,通州,梨园,梨园东里,55.08,通州-梨园-梨园东里,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,3660
整租·府东一条 2室1厅 南/北,整租,怀柔,怀柔,府东一条,62.41,62.41㎡,2.0,1.0,1.0,官方核验|集中供暖,链家,1600
整租·行宫南区 2室1厅 南/北,整租,密云,鼓楼街道,行宫南区,90.08,90.08㎡,2.0,1.0,1.0,官方核验|集中供暖,链家,1700
整租·荣丰2008 1室0厅 东,整租,西城,广安门,荣丰2008,19.0,19.00㎡,1.0,0.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,3150
整租·冠城名敦道A区 1室1厅 东南,整租,东城,广渠门,冠城名敦道A区,83.24,83.24㎡,1.0,1.0,0.0,官方核验|精装|集中供暖|随时看房,链家,7650
整租·南十里居 2室1厅 南,整租,朝阳,朝阳公园,南十里居,53.2,朝阳-朝阳公园-南十里居,2.0,1.0,1.0,公寓|精装|押一付一|随时看房,自如,6330
整租·大成时代公馆 2房间 东,整租,丰台,岳各庄,大成时代公馆,95.64,95.64㎡,,,,官方核验|精装|集中供暖,链家,7500
整租·泛海国际香海园 4室2厅 南/北,整租,朝阳,朝阳公园,泛海国际香海园,248.06,248.06㎡,4.0,2.0,3.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,35000
整租·水木兰亭 4室2厅 南/北,整租,顺义,中央别墅区,水木兰亭,240.0,240.00㎡,4.0,2.0,3.0,官方核验|随时看房,链家,12000
整租·水岸温泉 2室1厅 南,整租,海淀,海淀北部新区,水岸温泉,89.49,海淀-海淀北部新区-水岸温泉,2.0,1.0,1.0,公寓|精装|押一付一|随时看房,自如,6290
整租·重兴嘉园 3室2厅 南/北,整租,石景山,鲁谷,重兴嘉园,134.0,134.00㎡,3.0,2.0,1.0,官方核验|精装|集中供暖,链家,7500
整租·阜成门外大街 2室1厅 西北,整租,西城,月坛,阜成门外大街,46.7,46.70㎡,2.0,1.0,1.0,新上|公寓|近地铁|精装|集中供暖|押一付一,自如,7160
整租·首邑上城 1房间 西,整租,大兴,枣园,首邑上城,62.02,62.02㎡,,,,官方核验|近地铁|集中供暖|随时看房,链家,3600
整租·八角北路 2室1厅 南/北,整租,石景山,八角,八角北路,51.32,51.32㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,3600
整租·建设巷小区 2室1厅 南/北,整租,房山,良乡,建设巷小区,55.91,55.91㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,2000
整租·金贸中心 2房间 西/北,整租,西城,车公庄,金贸中心,234.73,234.73㎡,,,,官方核验|近地铁|精装|集中供暖,链家,37900
整租·金贸中心 2房间 西,整租,西城,车公庄,金贸中心,62.72,62.72㎡,,,,官方核验|近地铁|精装|集中供暖,链家,9000
整租·钓鱼台7号院 3室3厅 东/南/北,整租,海淀,甘家口,钓鱼台7号院,360.0,360.00㎡,3.0,3.0,4.0,官方核验|精装|集中供暖,链家,130000
整租·苹果社区北区 1室1厅 南,整租,朝阳,双井,苹果社区北区,59.16,朝阳-双井-苹果社区北区,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,6390
整租·龙湾别墅 4室2厅 复式 南/北,整租,顺义,中央别墅区,龙湾别墅,310.0,310.00㎡,4.0,2.0,3.0,官方核验|精装,链家,36000
整租·吉祥里东区 1室1厅 东/北,整租,朝阳,朝阳门外,吉祥里东区,50.09,50.09㎡,1.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,6000
整租·后现代城B区 1室1厅 北,整租,朝阳,大望路,后现代城B区,51.07,朝阳-大望路-后现代城B区,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5430
整租·西山甲一号时代中心 4房间 北,整租,丰台,丰台其它,西山甲一号时代中心,54.2,54.20㎡,,,,官方核验|近地铁|精装|随时看房,链家,4500
整租·中海国际公馆 5室2厅 南/北,整租,顺义,顺义城,中海国际公馆,272.68,272.68㎡,5.0,2.0,3.0,官方核验|精装|集中供暖|随时看房,链家,10500
整租·亦园 3室1厅 南/北,整租,北京经济技术开发区,亦庄河西区,亦园,132.09,132.09㎡,3.0,1.0,2.0,官方核验|精装|双卫生间|随时看房,链家,9500
整租·珠江骏景北区 1室1厅 南,整租,丰台,大红门,珠江骏景北区,50.78,丰台-大红门-珠江骏景北区,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5190
整租·京旺家园 1室1厅 南,整租,朝阳,中央别墅区,京旺家园,58.5,朝阳-中央别墅区-京旺家园,1.0,1.0,1.0,公寓|精装|押一付一|随时看房,自如,4990
整租·龙湖唐宁one 3房间 南,整租,海淀,五道口,龙湖唐宁one,87.81,87.81㎡,,,,公寓|精装|集中供暖|押一付一|随时看房,曼舍MAISON,19000
整租·馨港庄园二区 2室2厅 南/北,整租,顺义,李桥,馨港庄园二区,111.0,111.00㎡,2.0,2.0,2.0,官方核验|集中供暖|双卫生间|随时看房,链家,2800
整租·时代之光名苑 1室1厅 北,整租,海淀,小西天,时代之光名苑,68.08,68.08㎡,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,8490
整租·永泰园 2室1厅 南,整租,海淀,清河,永泰园,53.3,53.30㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5990
整租·长桥园公寓 1室1厅 南,整租,通州,通州北苑,长桥园公寓,74.13,74.13㎡,1.0,1.0,1.0,公寓|月租|近地铁|精装|押一付一|随时看房,自如,4077
整租·海阔水岸花墅 3室2厅 南/北,整租,密云,密云镇,海阔水岸花墅,134.23,134.23㎡,3.0,2.0,2.0,官方核验|精装|双卫生间,链家,3500
整租·劲松南路 2室1厅 西南,整租,朝阳,劲松,劲松南路,65.0,65.00㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,4800
整租·后现代城A区 2室1厅 南,整租,朝阳,大望路,后现代城A区,94.0,94.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,9300
整租·保利春天里 4室1厅 南/北,整租,大兴,天宫院,保利春天里,95.63,95.63㎡,4.0,1.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间|随时看房,链家,5500
整租·阜成路8号院 2室1厅 南,整租,海淀,甘家口,阜成路8号院,49.3,49.30㎡,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,8090
整租·华裕园小区 2室1厅 西南,整租,西城,西四,华裕园小区,62.0,62.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,11500
整租·义宾南区 2室1厅 南/北,整租,顺义,顺义城,义宾南区,54.93,54.93㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,2700
整租·八里庄北里小区 1室1厅 西,整租,朝阳,石佛营,八里庄北里小区,48.06,48.06㎡,1.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,5290
整租·左家庄北里 2室1厅 南,整租,朝阳,国展,左家庄北里,53.26,53.26㎡,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一,自如,6790
整租·懿品府小区 3室2厅 南/北,整租,密云,果园街道,懿品府小区,144.3,144.30㎡,3.0,2.0,2.0,官方核验|集中供暖|双卫生间,链家,3500
整租·中国铁建原香汇 2房间 西,整租,房山,燕山,中国铁建原香汇,41.61,41.61㎡,,,,官方核验|集中供暖,链家,1370
整租·天通苑北一区 4室2厅 南/北,整租,昌平,天通苑,天通苑北一区,188.25,188.25㎡,4.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间|随时看房,链家,10000
整租·康营家园四期B区 2室1厅 南,整租,朝阳,中央别墅区,康营家园四期B区,92.73,朝阳-中央别墅区-康营家园四期B区,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5860
整租·阳光城君山墅 6室2厅 复式 南/北,整租,密云,溪翁庄镇,阳光城君山墅,555.69,555.69㎡,6.0,2.0,4.0,官方核验|随时看房,链家,12000
整租·瑞辰国际中心 3室2厅 西/北,整租,朝阳,农展馆,瑞辰国际中心,304.37,304.37㎡,3.0,2.0,0.0,官方核验|近地铁|精装|集中供暖,链家,30000
整租·优点社区 2室1厅 南/北,整租,朝阳,常营,优点社区,98.0,98.00㎡,2.0,1.0,1.0,官方核验|精装|随时看房,链家,7000
整租·泰悦豪庭 1室0厅 西,整租,朝阳,三里屯,泰悦豪庭,60.5,60.50㎡,1.0,0.0,1.0,官方核验|近地铁|精装|集中供暖,链家,6800
整租·松榆西里 2室1厅 东南,整租,朝阳,潘家园,松榆西里,63.39,朝阳-潘家园-松榆西里,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,6090
整租·树村丽景苑 1室1厅 西,整租,海淀,马连洼,树村丽景苑,44.48,海淀-马连洼-树村丽景苑,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5860
整租·金泉时代 1室1厅 西南,整租,朝阳,亚运村,金泉时代,84.5,84.50㎡,1.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,6500
整租·红庙西里 2室1厅 东,整租,朝阳,红庙,红庙西里,65.36,朝阳-红庙-红庙西里,2.0,1.0,1.0,公寓|月租|近地铁|精装|集中供暖|押一付一|随时看房,自如,6160
整租·靓景明居 1室1厅 南,整租,通州,九棵树(家乐福),靓景明居,54.59,54.59㎡,1.0,1.0,1.0,官方核验|精装|集中供暖,链家,3500
整租·逸翠园 3室2厅 南/北,整租,朝阳,朝青,逸翠园,190.0,190.00㎡,3.0,2.0,2.0,官方核验|近地铁|精装|双卫生间|随时看房,链家,18000
整租·卢沟桥南里 2室1厅 南,整租,丰台,卢沟桥,卢沟桥南里,55.0,丰台-卢沟桥-卢沟桥南里,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一,自如,4630
整租·广安康璟家园 2室1厅 南,整租,大兴,旧宫,广安康璟家园,87.86,大兴-旧宫-广安康璟家园,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5830
整租·志强南园 2室1厅 南,整租,海淀,小西天,志强南园,60.6,60.60㎡,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,7430
整租·青塔芳园 2室1厅 南,整租,丰台,青塔,青塔芳园,59.72,59.72㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5160
