city,title,price,price_per_sqm,area,bedrooms,living_rooms,bathrooms,floor,total_floors,orientation,district,subway,agency,url,scrape_time,layout_type,orientation_clean,price_category,area_category,floor_category
成都,优质3居室,16473,86.74067739705242,79.34369866590549,1,2,2,16,28,南,武侯区,True,链家,https://example.com/listing/379,2025-12-11 20:56:45,1居,南,高价,中等,中楼层
上海,优质3居室,11765,252.78094248336774,78.2887511159174,1,1,1,7,29,南,南山区,True,我爱我家,https://example.com/listing/380,2025-12-11 20:56:45,1居,南,中高价,中等,低楼层
成都,优质3居室,15279,208.98867679093212,136.15042658755365,4,2,2,16,33,南北,天府新区,True,麦田房产,https://example.com/listing/381,2025-12-11 20:56:45,四居及以上,南北,中高价,大户型,中楼层
北京,优质1居室,8511,147.04142653174887,137.46754177582065,2,2,1,3,19,西北,朝阳区,True,我爱我家,https://example.com/listing/382,2025-12-11 20:56:45,2居,西北,中低价,大户型,低楼层
深圳,优质1居室,13483,218.53257388401573,139.1010316864303,1,2,2,26,30,东,南山区,False,个人,https://example.com/listing/383,2025-12-11 20:56:45,1居,东,中高价,大户型,高楼层
成都,优质2居室,19630,114.97624481070821,67.66536918180327,2,1,1,16,12,北,浦东新区,True,中原地产,https://example.com/listing/384,2025-12-11 20:56:45,2居,北,高价,中等,高楼层
北京,优质1居室,4376,136.29805212355262,112.92669752871141,1,2,1,8,23,东,海淀区,False,我爱我家,https://example.com/listing/385,2025-12-11 20:56:45,1居,东,低价,较大,中楼层
上海,优质1居室,13824,279.3714607829976,62.59598175292436,3,2,2,12,28,东,海淀区,False,麦田房产,https://example.com/listing/386,2025-12-11 20:56:45,3居,东,中高价,中等,中楼层
上海,优质2居室,8979,122.62612641785509,52.873179968933975,1,1,2,3,20,北,南山区,False,链家,https://example.com/listing/387,2025-12-11 20:56:45,1居,北,中低价,小户型,低楼层
北京,优质1居室,11832,167.49706703948414,52.155894881684304,4,1,1,17,10,南,天府新区,False,中原地产,https://example.com/listing/388,2025-12-11 20:56:45,四居及以上,南,中高价,小户型,高楼层
上海,优质1居室,14504,272.53528434900363,71.05291450363129,3,1,2,21,33,西,朝阳区,False,我爱我家,https://example.com/listing/389,2025-12-11 20:56:45,3居,西,中高价,中等,中楼层
北京,优质2居室,8910,226.93033756688186,81.5949143735786,4,1,2,18,10,南北,浦东新区,False,麦田房产,https://example.com/listing/390,2025-12-11 20:56:45,四居及以上,南北,中低价,中等,高楼层
成都,优质2居室,16089,65.55080654117569,129.7139005266082,3,2,1,11,26,南,南山区,False,我爱我家,https://example.com/listing/391,2025-12-11 20:56:45,3居,南,高价,大户型,中楼层
成都,优质2居室,4196,86.82576106974258,44.38693121672545,2,2,2,4,7,北,南山区,True,个人,https://example.com/listing/392,2025-12-11 20:56:45,2居,北,低价,小户型,中楼层
北京,优质3居室,7978,51.96039769297921,118.1911016873873,4,2,1,16,14,东,海淀区,False,中原地产,https://example.com/listing/393,2025-12-11 20:56:45,四居及以上,东,中低价,较大,高楼层
成都,优质3居室,19153,207.73044755729086,93.77458970271664,1,2,1,17,5,南,浦东新区,False,链家,https://example.com/listing/394,2025-12-11 20:56:45,1居,南,高价,较大,高楼层
成都,优质2居室,2780,161.91835635260458,64.5534411211191,2,1,2,9,32,东南,朝阳区,False,麦田房产,https://example.com/listing/395,2025-12-11 20:56:45,2居,东南,低价,中等,低楼层
成都,优质2居室,11908,83.56871272556889,89.13835014393895,1,2,2,6,18,东,海淀区,False,我爱我家,https://example.com/listing/396,2025-12-11 20:56:45,1居,东,中高价,较大,中楼层
广州,优质2居室,8303,289.4835302641926,65.99304837324271,3,2,1,24,8,东北,南山区,True,中原地产,https://example.com/listing/397,2025-12-11 20:56:45,3居,东北,中低价,中等,高楼层
深圳,优质3居室,16686,182.41493098640498,101.52983462859672,3,2,1,27,30,北,海淀区,True,我爱我家,https://example.com/listing/398,2025-12-11 20:56:45,3居,北,高价,较大,高楼层
上海,优质3居室,5983,110.4733235282223,82.0612707426293,1,2,1,20,16,西南,海淀区,True,中原地产,https://example.com/listing/399,2025-12-11 20:56:45,1居,西南,低价,中等,高楼层
广州,优质1居室,11503,175.15089278867688,49.72866348946545,1,1,1,25,10,西北,武侯区,True,个人,https://example.com/listing/400,2025-12-11 20:56:45,1居,西北,中高价,小户型,高楼层
成都,优质1居室,18905,219.90508318377695,43.989968946683604,2,2,1,2,15,西南,海淀区,False,我爱我家,https://example.com/listing/401,2025-12-11 20:56:45,2居,西南,高价,小户型,低楼层
北京,优质2居室,15070,69.05980449339111,95.60348184865562,1,2,1,9,16,南,天府新区,True,个人,https://example.com/listing/402,2025-12-11 20:56:45,1居,南,中高价,较大,中楼层
成都,优质3居室,14232,118.67595376197299,138.2895639943324,4,2,2,28,14,东,海淀区,True,麦田房产,https://example.com/listing/403,2025-12-11 20:56:45,四居及以上,东,中高价,大户型,高楼层
深圳,优质3居室,6583,251.7413727209984,71.27492238692227,4,1,2,21,22,西北,天府新区,True,个人,https://example.com/listing/404,2025-12-11 20:56:45,四居及以上,西北,低价,中等,高楼层
成都,优质3居室,7946,164.9162176006653,117.96001286671479,1,1,2,29,11,西北,浦东新区,True,中原地产,https://example.com/listing/405,2025-12-11 20:56:45,1居,西北,中低价,较大,高楼层
北京,优质2居室,18377,186.64428550807372,109.03936259277204,4,2,1,6,11,南北,海淀区,False,麦田房产,https://example.com/listing/406,2025-12-11 20:56:45,四居及以上,南北,高价,较大,中楼层
深圳,优质1居室,9128,158.20400055236732,141.7865897171377,1,2,2,3,15,西南,朝阳区,False,我爱我家,https://example.com/listing/407,2025-12-11 20:56:45,1居,西南,中低价,大户型,低楼层
成都,优质2居室,13889,60.97498566075128,128.5177220758969,2,2,1,20,8,东,天府新区,True,我爱我家,https://example.com/listing/408,2025-12-11 20:56:45,2居,东,中高价,大户型,高楼层
深圳,优质1居室,14275,91.43744495503898,97.99263106865556,4,1,1,6,24,南北,天府新区,True,中原地产,https://example.com/listing/409,2025-12-11 20:56:45,四居及以上,南北,中高价,较大,低楼层
上海,优质1居室,4461,161.38540968547272,108.84365978809288,4,2,2,7,5,西,南山区,True,链家,https://example.com/listing/410,2025-12-11 20:56:45,四居及以上,西,低价,较大,高楼层
上海,优质2居室,16291,102.29636635198196,137.80637599008418,1,2,1,1,17,西南,浦东新区,True,链家,https://example.com/listing/411,2025-12-11 20:56:45,1居,西南,高价,大户型,低楼层
成都,优质1居室,16036,62.49475716491968,77.94225415043218,4,2,1,23,22,南北,海淀区,True,我爱我家,https://example.com/listing/412,2025-12-11 20:56:45,四居及以上,南北,高价,中等,高楼层
深圳,优质1居室,13435,260.91241601295593,69.21536470293329,3,1,1,1,13,西,朝阳区,False,中原地产,https://example.com/listing/413,2025-12-11 20:56:45,3居,西,中高价,中等,低楼层
北京,优质3居室,2685,295.298132291029,31.29733003622356,2,2,1,5,30,东南,南山区,True,链家,https://example.com/listing/414,2025-12-11 20:56:45,2居,东南,低价,小户型,低楼层
成都,优质1居室,14258,248.28571849918487,129.18612890297572,2,2,1,6,28,东南,浦东新区,True,个人,https://example.com/listing/415,2025-12-11 20:56:45,2居,东南,中高价,大户型,低楼层
上海,优质2居室,17990,263.4462304261667,126.11768404840379,4,1,1,13,28,东北,天府新区,True,我爱我家,https://example.com/listing/416,2025-12-11 20:56:45,四居及以上,东北,高价,大户型,中楼层
上海,优质2居室,18422,110.49428257926135,42.53454217201816,4,1,2,2,13,北,朝阳区,False,个人,https://example.com/listing/417,2025-12-11 20:56:45,四居及以上,北,高价,小户型,低楼层
成都,优质1居室,12736,290.15674387829995,99.22288573592402,3,2,1,15,27,北,海淀区,False,中原地产,https://example.com/listing/418,2025-12-11 20:56:45,3居,北,中高价,较大,中楼层
深圳,优质3居室,6875,99.23142611335709,85.6778037800265,3,1,1,15,33,东北,武侯区,False,个人,https://example.com/listing/419,2025-12-11 20:56:45,3居,东北,中低价,中等,中楼层
上海,优质3居室,19640,287.8574525904581,44.245091461093374,4,2,1,13,13,南北,武侯区,True,链家,https://example.com/listing/420,2025-12-11 20:56:45,四居及以上,南北,高价,小户型,高楼层
深圳,优质1居室,13182,298.7048234914878,147.66818724728682,4,1,1,26,14,北,浦东新区,False,链家,https://example.com/listing/421,2025-12-11 20:56:45,四居及以上,北,中高价,大户型,高楼层
上海,优质1居室,4196,227.93070143651218,55.763506495602655,3,1,2,25,32,北,朝阳区,True,麦田房产,https://example.com/listing/422,2025-12-11 20:56:45,3居,北,低价,小户型,高楼层
上海,优质2居室,9165,295.2859329479555,38.06810161086734,1,2,2,14,6,西南,南山区,True,我爱我家,https://example.com/listing/423,2025-12-11 20:56:45,1居,西南,中低价,小户型,高楼层
广州,优质1居室,17997,192.38494489177592,101.38168554022914,3,2,1,26,10,西南,朝阳区,True,中原地产,https://example.com/listing/424,2025-12-11 20:56:45,3居,西南,高价,较大,高楼层
上海,优质3居室,16215,114.88544579402259,118.66400125596392,1,2,1,22,19,东北,天府新区,True,我爱我家,https://example.com/listing/425,2025-12-11 20:56:45,1居,东北,高价,大户型,高楼层
北京,优质1居室,2301,159.2489714164052,33.89321352566243,2,1,1,7,7,东,武侯区,False,个人,https://example.com/listing/426,2025-12-11 20:56:45,2居,东,低价,小户型,高楼层
成都,优质2居室,19030,198.3902338446965,109.04611664724266,2,2,2,14,15,西,浦东新区,False,中原地产,https://example.com/listing/427,2025-12-11 20:56:45,2居,西,高价,较大,高楼层
成都,优质2居室,16571,68.27039050675376,93.87502511417453,3,2,2,26,10,南北,海淀区,True,中原地产,https://example.com/listing/428,2025-12-11 20:56:45,3居,南北,高价,较大,高楼层
深圳,优质2居室,11951,205.58581615431152,42.39180106500581,1,2,2,24,7,西南,朝阳区,False,链家,https://example.com/listing/429,2025-12-11 20:56:45,1居,西南,中高价,小户型,高楼层
上海,优质2居室,12773,295.29445919057366,50.70286523356344,3,2,2,27,28,西南,武侯区,False,个人,https://example.com/listing/430,2025-12-11 20:56:45,3居,西南,中高价,小户型,高楼层
北京,优质2居室,18140,97.52691244593191,98.15691567792966,3,2,1,29,15,东南,南山区,False,链家,https://example.com/listing/431,2025-12-11 20:56:45,3居,东南,高价,较大,高楼层
深圳,优质1居室,15057,248.14877907209583,65.5629136215946,1,1,2,10,19,西,浦东新区,True,链家,https://example.com/listing/432,2025-12-11 20:56:45,1居,西,中高价,中等,中楼层
广州,优质1居室,14500,276.97469844490485,142.59788743815793,3,2,2,17,17,东南,海淀区,True,麦田房产,https://example.com/listing/433,2025-12-11 20:56:45,3居,东南,中高价,大户型,高楼层
深圳,优质1居室,17921,285.9253982050552,128.2488275380861,2,2,1,14,24,东,朝阳区,True,链家,https://example.com/listing/434,2025-12-11 20:56:45,2居,东,高价,大户型,中楼层
深圳,优质1居室,13870,290.03390110136183,148.02806478163956,4,1,1,8,32,西,南山区,False,我爱我家,https://example.com/listing/435,2025-12-11 20:56:45,四居及以上,西,中高价,大户型,低楼层
上海,优质2居室,6082,180.364909680368,61.16050067404968,4,2,2,4,14,北,海淀区,True,中原地产,https://example.com/listing/436,2025-12-11 20:56:45,四居及以上,北,低价,中等,低楼层
广州,优质3居室,15718,294.32697699787593,146.36683593575725,3,2,2,26,10,东南,天府新区,True,链家,https://example.com/listing/437,2025-12-11 20:56:45,3居,东南,高价,大户型,高楼层
深圳,优质1居室,12517,239.32755178360972,81.74806437498694,1,2,2,16,19,南北,武侯区,True,我爱我家,https://example.com/listing/438,2025-12-11 20:56:45,1居,南北,中高价,中等,高楼层
北京,优质3居室,5754,90.41785905924047,71.70225543765056,1,2,2,24,29,北,天府新区,True,个人,https://example.com/listing/439,2025-12-11 20:56:45,1居,北,低价,中等,高楼层
北京,优质1居室,3724,169.2250266169925,36.04194323632239,2,2,1,13,22,西,武侯区,False,中原地产,https://example.com/listing/440,2025-12-11 20:56:45,2居,西,低价,小户型,中楼层
成都,优质1居室,3376,229.58279384300099,36.33183094315231,1,1,1,22,22,东,南山区,False,个人,https://example.com/listing/441,2025-12-11 20:56:45,1居,东,低价,小户型,高楼层
广州,优质3居室,10706,111.83507895477084,113.04135071359856,1,1,2,27,11,西南,天府新区,False,我爱我家,https://example.com/listing/442,2025-12-11 20:56:45,1居,西南,中低价,较大,高楼层
广州,优质2居室,10894,210.15379588722183,84.95147933208335,2,1,2,25,19,东北,武侯区,False,个人,https://example.com/listing/443,2025-12-11 20:56:45,2居,东北,中低价,中等,高楼层
成都,优质1居室,18406,216.65011976165482,57.182595124332686,3,2,2,27,22,西北,浦东新区,True,个人,https://example.com/listing/444,2025-12-11 20:56:45,3居,西北,高价,小户型,高楼层
深圳,优质1居室,7926,90.67493595214148,103.67643675902792,4,1,2,20,22,东,南山区,True,个人,https://example.com/listing/445,2025-12-11 20:56:45,四居及以上,东,中低价,较大,高楼层
广州,优质1居室,8251,191.27132811318907,60.34297419001334,2,2,2,18,24,北,武侯区,True,链家,https://example.com/listing/446,2025-12-11 20:56:45,2居,北,中低价,中等,高楼层
北京,优质3居室,11496,242.90672774465193,99.31581052133072,3,2,1,14,13,东南,朝阳区,True,链家,https://example.com/listing/447,2025-12-11 20:56:45,3居,东南,中高价,较大,高楼层
北京,优质2居室,5300,174.72391613398548,73.10504963792283,2,2,1,18,28,南,武侯区,True,链家,https://example.com/listing/448,2025-12-11 20:56:45,2居,南,低价,中等,中楼层
上海,优质3居室,10553,53.02577919402685,128.8262671934183,3,1,1,5,6,东,天府新区,False,中原地产,https://example.com/listing/449,2025-12-11 20:56:45,3居,东,中低价,大户型,高楼层
广州,优质3居室,5727,52.259617269823046,128.48353929201352,2,1,2,26,12,西北,浦东新区,True,我爱我家,https://example.com/listing/450,2025-12-11 20:56:45,2居,西北,低价,大户型,高楼层
深圳,优质2居室,18898,139.25733599250304,87.28204777468815,3,1,2,9,24,西南,海淀区,False,链家,https://example.com/listing/451,2025-12-11 20:56:45,3居,西南,高价,中等,中楼层
成都,优质3居室,18832,281.5485171079455,72.09829312020187,2,2,1,28,6,东南,海淀区,True,个人,https://example.com/listing/452,2025-12-11 20:56:45,2居,东南,高价,中等,高楼层
成都,优质2居室,8019,107.1691949009022,73.50717558709135,3,1,1,3,15,南北,武侯区,True,个人,https://example.com/listing/453,2025-12-11 20:56:45,3居,南北,中低价,中等,低楼层
深圳,优质1居室,17463,208.5909222179218,126.68574308018614,2,2,2,8,30,南,海淀区,True,个人,https://example.com/listing/454,2025-12-11 20:56:45,2居,南,高价,大户型,低楼层
上海,优质2居室,12047,105.51896767333014,69.38153793571344,4,1,1,20,11,西北,武侯区,True,个人,https://example.com/listing/455,2025-12-11 20:56:45,四居及以上,西北,中高价,中等,高楼层
成都,优质1居室,13754,130.41749741488715,55.087124844821524,4,1,2,22,10,南北,浦东新区,True,麦田房产,https://example.com/listing/456,2025-12-11 20:56:45,四居及以上,南北,中高价,小户型,高楼层
广州,优质3居室,4520,262.010522400371,40.16260102503682,1,2,2,10,34,东,海淀区,True,中原地产,https://example.com/listing/457,2025-12-11 20:56:45,1居,东,低价,小户型,低楼层
上海,优质3居室,5081,232.21536056748673,86.003174506129,3,2,1,22,14,东北,天府新区,True,我爱我家,https://example.com/listing/458,2025-12-11 20:56:45,3居,东北,低价,中等,高楼层
